IDCliente,Cancelacion,Genero,MayorDeEdad,Pareja,Dependientes,MesesContratado,ServicioTelefonico,MultiplesLineas,ServicioInternet,SeguridadEnLinea,CopiaSeguridadEnLinea,ProteccionDispositivo,SoporteTecnico,TransmisionTelevision,TransmisionPeliculas,TipoContrato,FacturacionElectronica,MetodosPago,CargoMensual,CargoTotal,CostoDiario
2017-CCBLH,False,Mujer,0,False,False,8,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque C.,20.0,141.6,0.6666666666666666
2018-PZKMU,False,Hombre,0,True,True,9,True,False,Fiber optic,False,False,True,True,True,True,Mes a mes,False,Cheque E.,103.1,970.45,3.4366666666666665
2018-QKYGT,False,Hombre,0,True,True,1,True,False,Fiber optic,False,False,False,False,False,True,Mes a mes,True,Cheque E.,81.05,81.05,2.7016666666666667
2019-HDCZY,False,Hombre,0,True,False,63,True,True,Fiber optic,False,False,True,False,True,True,Dos años,False,Cheque E.,102.6,6296.75,3.42
2023-VQFDL,False,Hombre,0,False,False,18,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque E.,19.0,348.8,0.6333333333333333
2024-BASKD,True,Mujer,0,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Mes a mes,True,Cheque C.,74.6,74.6,2.4866666666666664
2025-JKFWI,True,Hombre,0,False,False,13,True,True,Fiber optic,False,False,False,True,True,True,Mes a mes,True,Cheque C.,99.0,1301.7,3.3
2026-TGDHM,True,Mujer,0,False,False,7,True,False,Fiber optic,False,False,False,False,False,True,Mes a mes,True,Cheque E.,79.3,523.15,2.643333333333333
2027-CWDNU,False,Hombre,0,True,True,18,True,False,Fiber optic,False,False,False,True,False,True,Mes a mes,True,Cheque E.,85.6,1601.5,2.853333333333333
2027-DNKIV,False,Hombre,0,True,True,37,True,False,DSL,True,False,True,True,False,False,Un año,True,Cheque C.,58.75,2203.1,1.9583333333333333
2027-FECZV,True,Hombre,0,False,False,12,True,True,Fiber optic,False,True,True,False,True,True,Mes a mes,True,Cheque E.,106.7,1253.9,3.5566666666666666
2027-OAQQC,True,Mujer,0,False,False,43,False,False,DSL,False,False,True,False,True,True,Mes a mes,True,Transferencia,49.05,2076.2,1.635
2027-WKXMW,False,Mujer,0,True,False,63,True,True,Fiber optic,False,True,True,True,True,True,Mes a mes,True,Cheque E.,108.75,6871.7,3.625
2030-BTZRO,False,Hombre,0,True,True,6,True,False,No,False,False,False,False,False,False,Dos años,True,Tarjeta C.,20.4,107.6,0.6799999999999999
2034-CGRHZ,True,Hombre,1,False,False,24,True,True,Fiber optic,False,True,True,False,True,True,Mes a mes,True,Tarjeta C.,102.95,2496.7,3.4316666666666666
2034-GDRCN,True,Mujer,0,False,False,2,True,False,Fiber optic,False,False,False,False,True,True,Mes a mes,True,Cheque E.,90.4,168.2,3.0133333333333336
2037-SGXHH,True,Hombre,0,True,True,38,True,True,Fiber optic,False,True,True,False,True,False,Mes a mes,True,Cheque E.,94.65,3624.3,3.1550000000000002
2037-XJFUP,True,Hombre,0,True,False,33,True,False,Fiber optic,False,False,True,False,True,True,Un año,True,Cheque E.,95.8,3036.75,3.1933333333333334
2038-LLMLM,False,Mujer,0,False,False,48,True,True,Fiber optic,False,False,True,True,True,True,Mes a mes,True,Cheque E.,103.85,4946.05,3.4616666666666664
2038-OEQZH,False,Hombre,0,False,False,4,True,False,Fiber optic,False,False,True,False,False,True,Mes a mes,False,Cheque E.,86.05,308.1,2.868333333333333
2038-YSEZE,False,Mujer,0,False,False,29,True,True,DSL,True,True,False,True,False,False,Mes a mes,False,Cheque C.,67.45,1801.1,2.2483333333333335
2039-JONDJ,False,Hombre,0,False,False,27,True,False,DSL,True,True,False,False,False,False,Un año,False,Transferencia,55.45,1477.65,1.8483333333333334
2040-LDIWQ,False,Hombre,0,True,True,65,True,True,DSL,False,True,True,True,True,True,Dos años,True,Transferencia,84.2,5324.5,2.8066666666666666
2040-OBMLJ,False,Hombre,0,False,False,31,True,True,Fiber optic,False,False,False,True,False,False,Un año,False,Tarjeta C.,81.7,2548.65,2.7233333333333336
2040-VZIKE,False,Mujer,0,True,False,49,True,True,Fiber optic,True,False,False,False,True,True,Mes a mes,True,Cheque C.,100.85,4847.35,3.3616666666666664
2040-XBAVJ,False,Hombre,0,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Dos años,False,Transferencia,114.45,8100.55,3.815
2041-JIJCI,False,Mujer,0,False,False,5,True,True,DSL,False,True,False,False,False,True,Mes a mes,True,Cheque E.,64.0,370.25,2.1333333333333333
2043-WVTQJ,False,Hombre,0,True,False,1,True,False,DSL,True,False,True,False,False,False,Mes a mes,False,Cheque C.,55.7,55.7,1.8566666666666667
2045-BMBTJ,False,Mujer,1,False,False,33,False,False,DSL,True,True,True,False,True,True,Mes a mes,True,Transferencia,59.45,1884.65,1.9816666666666667
2049-BAFNW,False,Mujer,0,False,False,1,False,False,DSL,False,False,True,True,False,False,Mes a mes,False,Cheque C.,35.9,35.9,1.1966666666666665
2050-ONYDQ,False,Mujer,0,True,True,65,True,True,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,26.0,1654.85,0.8666666666666667
2054-PJOCK,False,Mujer,0,False,False,60,True,True,DSL,False,False,True,True,True,True,Un año,False,Tarjeta C.,80.55,4847.05,2.685
2055-BFOCC,False,Hombre,1,True,False,63,True,False,DSL,True,True,True,True,True,True,Un año,True,Transferencia,84.0,5329.55,2.8
2055-PDADH,True,Mujer,1,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,70.4,204.7,2.3466666666666667
2055-SIFSS,False,Mujer,1,True,False,55,True,True,DSL,False,False,False,False,False,False,Mes a mes,False,Transferencia,51.65,2838.55,1.7216666666666667
2056-EVGZL,False,Hombre,0,True,True,68,True,False,Fiber optic,False,True,True,True,True,True,Un año,False,Tarjeta C.,105.75,7322.5,3.525
2057-BOYKM,False,Mujer,1,True,False,72,True,True,Fiber optic,True,True,True,True,False,False,Dos años,True,Transferencia,96.6,6827.5,3.2199999999999998
2057-ZBLPD,True,Mujer,0,True,False,21,True,True,Fiber optic,False,False,False,False,False,True,Mes a mes,True,Cheque E.,86.5,1808.7,2.8833333333333333
2058-DCJBE,True,Hombre,0,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,69.75,324.6,2.325
2061-VVFST,False,Mujer,0,True,False,37,True,False,No,False,False,False,False,False,False,Mes a mes,False,Transferencia,19.5,805.2,0.65
2065-MMKGR,False,Mujer,0,False,False,29,True,True,DSL,False,False,False,False,True,True,Un año,True,Tarjeta C.,71.0,2080.1,2.3666666666666667
2067-QYTCF,False,Mujer,0,True,False,64,True,True,Fiber optic,False,True,True,True,True,True,Mes a mes,True,Cheque E.,111.15,6953.4,3.705
2068-WWXQZ,False,Hombre,0,False,False,46,True,False,No,False,False,False,False,False,False,Dos años,False,Transferencia,20.05,902.0,0.6683333333333333
2070-FNEXE,True,Mujer,1,False,False,7,True,False,Fiber optic,True,False,False,False,False,False,Mes a mes,False,Transferencia,76.45,503.6,2.5483333333333333
2070-XYMFH,False,Mujer,1,False,False,23,True,True,Fiber optic,False,False,True,False,False,False,Mes a mes,True,Cheque C.,79.35,1835.3,2.645
2072-ZVJJX,False,Hombre,0,True,False,68,True,True,No,False,False,False,False,False,False,Dos años,False,Transferencia,25.25,1728.2,0.8416666666666667
2073-QBVBI,False,Mujer,0,True,False,41,False,False,DSL,False,True,False,True,False,False,Un año,False,Cheque C.,35.45,1391.65,1.1816666666666669
2074-GKOWZ,True,Hombre,0,True,True,2,True,False,Fiber optic,False,False,False,False,True,True,Mes a mes,True,Transferencia,89.55,185.55,2.985
2074-GUHPQ,False,Mujer,0,False,True,17,True,True,Fiber optic,False,True,True,True,False,False,Mes a mes,True,Tarjeta C.,92.7,1556.85,3.0900000000000003
2075-PUEPR,False,Hombre,0,True,True,55,True,False,No,False,False,False,False,False,False,Dos años,False,Transferencia,19.35,1153.25,0.645
2075-RMJIK,False,Mujer,0,True,True,5,True,False,DSL,True,False,False,False,False,False,Mes a mes,True,Cheque C.,49.4,232.55,1.6466666666666667
2077-DDHJK,False,Mujer,0,True,False,68,True,True,DSL,True,True,True,True,False,False,Dos años,False,Tarjeta C.,70.9,4911.35,2.3633333333333337
2077-MPJQO,False,Hombre,1,True,False,7,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,75.4,533.05,2.5133333333333336
2079-FBMZK,True,Mujer,0,False,False,6,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque C.,69.25,418.4,2.308333333333333
2080-CAZNM,False,Mujer,1,False,False,41,True,True,Fiber optic,False,True,True,False,True,True,Mes a mes,True,Cheque E.,104.4,4133.95,3.48
2080-GKCWQ,False,Hombre,0,False,False,2,True,False,Fiber optic,False,True,False,False,False,False,Mes a mes,False,Cheque E.,74.95,151.75,2.4983333333333335
2080-SRCDE,False,Mujer,0,False,True,1,True,True,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,25.4,25.4,0.8466666666666666
2081-KJSQF,False,Hombre,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,True,Cheque C.,20.25,20.25,0.675
2081-VEYEH,False,Hombre,0,False,False,3,True,False,Fiber optic,False,True,True,True,True,True,Mes a mes,True,Cheque E.,107.95,318.6,3.5983333333333336
2082-CEFLT,True,Hombre,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Mes a mes,True,Cheque E.,45.6,45.6,1.52
2082-OJVTK,True,Hombre,0,True,True,29,True,True,Fiber optic,False,False,True,False,False,True,Mes a mes,True,Cheque E.,89.2,2698.35,2.9733333333333336
2085-BOJKI,False,Hombre,0,True,False,17,True,False,Fiber optic,False,False,True,False,True,True,Un año,True,Transferencia,96.65,1588.25,3.2216666666666667
2085-JVGAD,False,Hombre,0,True,False,37,True,False,No,False,False,False,False,False,False,Mes a mes,False,Transferencia,20.35,697.65,0.6783333333333333
2087-QAREY,False,Mujer,0,True,False,22,True,False,DSL,False,True,True,False,False,False,Mes a mes,True,Cheque C.,54.7,1178.75,1.8233333333333335
2088-IEBAU,False,Mujer,0,False,False,68,True,True,DSL,True,True,True,True,True,True,Dos años,True,Cheque E.,88.15,6148.45,2.9383333333333335
2091-GPPIQ,False,Mujer,0,True,True,72,True,True,DSL,False,True,False,True,True,True,Dos años,True,Cheque E.,78.95,5730.15,2.631666666666667
2091-MJTFX,True,Mujer,0,True,True,30,False,False,DSL,False,False,False,True,True,True,Mes a mes,False,Tarjeta C.,51.2,1561.5,1.7066666666666668
2091-RFFBA,True,Mujer,1,False,False,31,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,73.9,2217.15,2.4633333333333334
2096-XOTMO,False,Mujer,0,True,True,16,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,19.35,275.9,0.645
2097-YVPKN,False,Hombre,0,False,False,65,True,True,No,False,False,False,False,False,False,Dos años,False,Cheque C.,25.75,1654.75,0.8583333333333333
2100-BDNSN,True,Mujer,0,True,False,5,True,True,DSL,False,False,True,True,True,False,Mes a mes,False,Transferencia,67.95,350.3,2.265
2101-RANCD,False,Mujer,0,False,False,55,True,True,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque E.,73.1,4144.9,2.4366666666666665
2103-ZRXFN,False,Hombre,0,False,False,1,True,True,DSL,False,False,False,False,False,False,Mes a mes,False,Cheque C.,50.75,50.75,1.6916666666666667
2105-PHWON,False,Mujer,0,True,False,33,True,True,Fiber optic,False,False,True,True,False,True,Mes a mes,True,Tarjeta C.,95.0,3008.15,3.1666666666666665
2107-FBPTK,False,Mujer,1,False,False,30,True,True,Fiber optic,False,True,True,False,True,True,Mes a mes,True,Cheque E.,104.1,3121.1,3.4699999999999998
2108-GLPQB,False,Hombre,0,True,False,25,True,True,DSL,False,False,True,False,False,False,Mes a mes,False,Tarjeta C.,55.55,1405.3,1.8516666666666666
2108-XWMPY,True,Hombre,0,False,False,3,False,False,DSL,True,True,False,False,False,False,Mes a mes,True,Cheque C.,35.45,106.85,1.1816666666666669
2108-YKQTY,True,Mujer,0,False,False,4,True,False,DSL,False,True,False,False,False,False,Mes a mes,False,Tarjeta C.,50.7,151.3,1.6900000000000002
2111-DWYHN,False,Hombre,0,False,False,1,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,21.1,21.1,0.7033333333333334
2114-MGINA,True,Mujer,0,False,False,14,True,False,Fiber optic,False,False,False,False,True,True,Mes a mes,True,Cheque C.,89.8,1129.1,2.993333333333333
2115-BFTIW,True,Hombre,0,False,False,25,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,False,Cheque C.,70.95,1767.35,2.365
2120-SMPEX,False,Hombre,0,False,False,25,True,False,No,False,False,False,False,False,False,Mes a mes,True,Cheque C.,20.15,536.35,0.6716666666666666
2121-JAFOM,False,Mujer,0,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Dos años,True,Tarjeta C.,115.55,8312.4,3.8516666666666666
2122-SZZZD,False,Hombre,0,False,False,44,True,False,No,False,False,False,False,False,False,Un año,False,Tarjeta C.,19.5,835.5,0.65
2122-YWVYA,False,Mujer,0,False,False,18,True,False,Fiber optic,True,False,False,False,False,False,Mes a mes,True,Cheque E.,75.4,1380.4,2.5133333333333336
2123-AGEEN,False,Mujer,1,False,False,7,True,False,Fiber optic,False,False,True,False,True,False,Mes a mes,True,Cheque E.,84.35,609.65,2.8116666666666665
2123-VSCOT,False,Mujer,0,True,True,59,True,True,DSL,False,False,True,True,True,False,Dos años,True,Transferencia,72.1,4194.85,2.4033333333333333
2126-GSEGL,False,Mujer,0,True,False,70,True,True,DSL,False,True,True,True,True,True,Dos años,True,Transferencia,84.8,5917.55,2.8266666666666667
2129-ALKBS,False,Mujer,0,True,True,40,True,True,No,False,False,False,False,False,False,Mes a mes,True,Cheque E.,26.2,1077.5,0.8733333333333333
2133-TSRRM,False,Mujer,0,False,True,34,True,False,Fiber optic,True,True,True,False,True,True,Mes a mes,True,Transferencia,105.35,3688.6,3.5116666666666663
2135-DQWAQ,False,Mujer,0,False,False,5,True,False,Fiber optic,False,True,False,False,True,False,Mes a mes,True,Cheque C.,85.3,420.45,2.8433333333333333
2135-RXIHG,True,Hombre,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Mes a mes,True,Cheque E.,45.65,45.65,1.5216666666666667
2137-DQMEV,False,Hombre,0,True,True,68,False,False,DSL,True,True,False,False,True,False,Un año,False,Cheque C.,44.8,2983.65,1.4933333333333332
2138-VFAPZ,False,Mujer,0,True,True,14,True,False,No,False,False,False,False,False,False,Dos años,True,Cheque C.,19.7,263.65,0.6566666666666666
2139-FQHLM,False,Hombre,0,False,False,19,True,False,Fiber optic,False,False,True,True,True,False,Mes a mes,False,Cheque C.,89.95,1682.4,2.9983333333333335
2141-RRYGO,True,Mujer,0,False,False,4,True,False,DSL,False,True,False,False,True,True,Mes a mes,True,Transferencia,68.65,261.25,2.2883333333333336
2143-LJULT,False,Mujer,0,True,False,67,True,True,No,False,False,False,False,False,False,Dos años,True,Tarjeta C.,25.25,1733.15,0.8416666666666667
2144-BFDSO,False,Mujer,1,True,False,50,True,True,Fiber optic,True,True,True,False,True,True,Mes a mes,False,Transferencia,108.75,5431.9,3.625
2144-ESWKO,False,Hombre,0,False,False,43,False,False,DSL,True,False,True,False,False,False,Un año,True,Tarjeta C.,35.2,1463.7,1.1733333333333333
2146-EGVDT,False,Hombre,0,True,True,59,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,19.3,1192.7,0.6433333333333333
2150-OEGBV,False,Hombre,0,False,False,27,True,False,No,False,False,False,False,False,False,Un año,False,Transferencia,20.1,562.6,0.67
2150-UWTFY,True,Mujer,0,True,True,22,True,False,DSL,True,True,True,False,False,False,Mes a mes,False,Cheque C.,61.15,1422.05,2.038333333333333
2150-WLKUW,False,Mujer,0,True,False,40,True,True,DSL,False,True,False,False,True,False,Un año,False,Transferencia,63.9,2635.0,2.13
2153-MREFK,True,Mujer,0,True,False,37,True,True,Fiber optic,True,False,True,True,False,True,Un año,True,Cheque E.,99.2,3754.6,3.3066666666666666
2154-KVJFF,True,Mujer,0,False,False,15,True,True,Fiber optic,False,True,False,False,False,False,Mes a mes,True,Cheque E.,79.75,1111.85,2.658333333333333
2155-AMQRX,False,Mujer,0,False,False,28,True,True,DSL,False,False,False,True,False,False,Mes a mes,True,Tarjeta C.,54.9,1505.15,1.8299999999999998
2157-MXBJS,True,Hombre,0,True,False,13,True,True,DSL,False,False,True,False,True,True,Un año,True,Cheque C.,75.3,989.45,2.51
2159-TURXX,False,Hombre,0,False,False,5,True,False,No,False,False,False,False,False,False,Mes a mes,False,Tarjeta C.,20.05,95.55,0.6683333333333333
2160-GPFXD,False,Hombre,0,True,True,54,True,True,DSL,True,True,False,True,False,False,Dos años,True,Tarjeta C.,65.65,3566.7,2.1883333333333335
2162-FRZAA,False,Hombre,0,True,True,63,False,False,DSL,False,True,True,True,False,False,Dos años,False,Transferencia,39.35,2395.05,1.3116666666666668
2164-SOQXL,False,Mujer,0,True,True,20,True,False,No,False,False,False,False,False,False,Mes a mes,False,Cheque C.,20.05,406.05,0.6683333333333333
2165-VOEGB,True,Mujer,0,False,True,46,True,False,Fiber optic,True,True,False,True,True,True,Un año,True,Transferencia,105.2,4822.85,3.506666666666667
2167-FQSTQ,False,Mujer,0,True,False,72,True,True,DSL,True,True,True,True,True,True,Dos años,True,Cheque E.,92.4,6786.1,3.08
2169-RRLFW,False,Mujer,0,True,False,71,True,True,No,False,False,False,False,False,False,Dos años,False,Tarjeta C.,25.6,1888.25,0.8533333333333334
2171-UDMFD,False,Hombre,0,True,True,32,True,False,No,False,False,False,False,False,False,Mes a mes,True,Tarjeta C.,19.45,674.55,0.6483333333333333
2172-EJXVF,False,Mujer,1,False,False,71,True,True,Fiber optic,False,True,True,False,True,True,Un año,True,Cheque E.,105.9,7521.95,3.5300000000000002
2176-LVPNX,False,Mujer,1,False,False,71,True,True,DSL,True,True,True,True,True,True,Dos años,False,Cheque C.,89.85,6293.45,2.9949999999999997
2176-OSJUV,False,Hombre,0,True,False,71,True,True,DSL,True,True,False,True,False,False,Dos años,False,Transferencia,65.15,4681.75,2.171666666666667
2178-PMGCJ,False,Hombre,0,False,False,22,True,False,Fiber optic,False,False,False,False,False,False,Mes a mes,True,Cheque C.,69.7,1490.4,2.3233333333333333
2180-DXNEG,True,Mujer,0,False,False,12,True,False,Fiber optic,False,False,True,False,True,True,Mes a mes,True,Cheque E.,96.0,1062.1,3.2
2181-TIDSV,False,Hombre,0,True,True,68,True,False,No,False,False,False,False,False,False,Dos años,True,Transferencia,19.95,1303.25,0.6649999999999999
2181-UAESM,False,Hombre,0,False,False,2,True,False,DSL,True,False,True,False,False,False,Mes a mes,False,Cheque E.,53.45,119.5,1.7816666666666667
2186-QZEYA,False,Mujer,1,False,False,29,True,True,DSL,True,True,False,False,False,False,Mes a mes,True,Transferencia,58.55,1718.95,1.9516666666666667
2187-LZGPL,True,Mujer,0,False,False,7,False,False,DSL,False,True,False,False,False,True,Mes a mes,True,Tarjeta C.,40.1,293.3,1.3366666666666667
2187-PKZAY,False,Hombre,0,False,False,12,True,False,Fiber optic,False,False,False,False,False,True,Mes a mes,True,Transferencia,79.95,1043.4,2.665
2188-SXWVT,False,Mujer,0,False,False,34,True,False,DSL,True,True,False,False,False,False,Un año,False,Cheque C.,55.0,1885.15,1.8333333333333333
2189-UXTKY,True,Mujer,0,True,False,22,True,True,DSL,True,False,False,True,True,True,Mes a mes,True,Cheque E.,79.2,1742.75,2.64
2189-WWOEW,True,Mujer,0,False,True,15,True,False,Fiber optic,False,True,False,False,False,True,Mes a mes,True,Transferencia,85.9,1269.55,2.8633333333333337
2190-BCXEC,False,Mujer,0,True,False,40,True,True,Fiber optic,False,False,False,True,False,False,Mes a mes,True,Tarjeta C.,78.85,3126.85,2.628333333333333
